order_id,order_date,customer_id,customer_name,product_name,category,quantity,unit_price,total_sales,payment_method
A10299,08/01/2026,C7012,Mr. Clinton Fuller,affect,Home,1,4264.09,3217.14,UPI
A10300,09/01/2026,C2603,Ryan Aguirre,again,Electronics,1,16644.54,15095.11,Card
A10301,05/01/2026,C3163,Lisa Wood,hit,Fashion,4,30265.42,116260.81,UPI
A10302,02/01/2026,C4342,Stephanie Oliver,truth,Electronics,4,45349.80,154222.94,Card
A10303,18/01/2026,C7443,Cynthia Bradley,eye,Electronics,4,16336.46,62852.27,Card
A10304,30/01/2026,C6287,Susan Acosta,will,Electronics,3,49455.37,136571.55,Card
A10305,18/01/2026,C3554,Connie Hale,open,Fashion,3,35205.60,84566.45,UPI
A10306,27/01/2026,C8292,Jill Jimenez MD,way,Electronics,1,25942.20,21653.92,UPI
A10307,19/01/2026,C7371,James Jimenez,let,Home,4,45788.37,144737.73,UPI
A10308,08/01/2026,C9361,Dwayne Wolfe,everybody,Fashion,5,33976.69,134259.95,NetBanking
A10309,04/02/2026,C4456,George Walter,drug,Fashion,1,10127.22,9845.86,COD
A10310,31/01/2026,C7946,Kelly Yang,wife,Home,3,5931.24,14433.30,UPI
A10311,21/01/2026,C2262,John Maldonado,quite,Fashion,4,45620.76,155182.73,Card
A10312,20/01/2026,C7684,Lisa Carroll,former,Fashion,2,40362.78,76712.16,NetBanking
A10313,06/01/2026,C3497,Anthony Herrera,especially,Electronics,5,33586.23,137760.85,Card
A10314,08/01/2026,C7909,Alicia Jackson,consider,Electronics,3,18360.00,49687.67,NetBanking
A10315,24/01/2026,C5586,Edward Adams,building,Fashion,4,32864.63,109162.37,COD
A10316,18/01/2026,C4723,Scott Marquez,since,Electronics,5,47575.85,237956.51,NetBanking
A10317,23/01/2026,C9972,Linda Hicks,mission,Fashion,4,18998.34,61678.41,NetBanking
A10318,25/01/2026,C5723,Charles Taylor,put,Electronics,1,3689.29,2765.14,Card
A10319,20/01/2026,C2703,Shelia Peterson,just,Home,2,48284.40,94716.68,Card
A10320,02/01/2026,C8048,Andrew Dunn,develop,Electronics,5,7665.35,32264.99,UPI
A10321,03/02/2026,C1323,Emma Murphy,treat,Electronics,2,18799.63,28305.81,NetBanking
A10322,31/01/2026,C6825,Eric Cardenas,method,Home,1,26992.77,21647.68,NetBanking
A10323,13/01/2026,C1584,Brianna Roberts,nature,Fashion,2,39749.76,70800.42,Card
A10324,04/01/2026,C5352,Karen White,huge,Electronics,5,19842.56,79451.44,Card
A10325,15/01/2026,C2806,Christopher Clark,collection,Fashion,2,45482.70,77362.99,COD
A10326,02/01/2026,C5073,Larry Payne,require,Home,4,17252.04,51121.55,UPI
A10327,14/01/2026,C5499,Bryan Bailey,near,Home,1,36620.16,28336.84,UPI
A10328,06/01/2026,C6201,Kristy Love,book,Fashion,1,38079.28,31270.25,COD
A10329,28/01/2026,C7700,Kyle Rogers,reveal,Home,3,22012.11,48242.39,Card
A10330,04/01/2026,C7719,Anthony Mcdonald,she,Fashion,5,29559.10,113885.27,COD
A10331,05/02/2026,C1446,Maurice Thompson III,down,Fashion,3,12681.96,36203.80,Card
A10332,21/01/2026,C5754,Sara Young,no,Home,2,37757.72,61199.66,UPI
A10333,13/01/2026,C7745,Heather Bennett,glass,Electronics,2,48939.27,89119.58,COD
A10334,19/01/2026,C4295,Sherry Mitchell,trip,Electronics,4,42107.48,121368.49,NetBanking
A10335,02/02/2026,C8938,Aaron Lopez,major,Home,4,40317.79,122628.66,UPI
A10336,31/01/2026,C9447,Veronica Carroll,population,Electronics,4,42902.22,123586.75,COD
A10337,04/01/2026,C7457,Gregory Cooper,listen,Electronics,2,26599.11,46951.09,Card
A10338,07/02/2026,C4582,Danielle Levine,federal,Home,3,49808.49,143517.36,Card
A10339,17/01/2026,C7314,Joseph Hudson,article,Fashion,3,25430.39,61091.98,NetBanking
A10340,23/01/2026,C8591,Bradley Garcia,enter,Home,4,33226.79,118347.48,COD
A10341,21/01/2026,C1076,Carol Erickson,team,Fashion,1,7070.81,5348.57,COD
A10342,20/01/2026,C7056,Kimberly Flynn,eight,Home,4,29090.91,94369.76,UPI
A10343,07/01/2026,C3568,Holly Novak,reflect,Electronics,2,47129.16,81124.12,NetBanking
A10344,28/01/2026,C6237,Jason Reyes,information,Electronics,1,11995.32,10452.52,COD
A10345,24/01/2026,C7890,Andrew Torres,she,Fashion,1,34757.52,29947.62,Card
A10346,03/01/2026,C4318,Robert Montgomery,spend,Electronics,3,48800.47,137727.68,Card
A10347,12/01/2026,C1407,Frank Woods,couple,Fashion,4,36485.48,143065.21,Card
A10348,14/01/2026,C2271,Lisa Price,civil,Home,2,45697.50,66858.31,Card
A10349,01/01/2026,C6170,Nicholas Reynolds,often,Electronics,3,49193.65,104827.54,Card
A10350,29/01/2026,C4402,Stephanie Garrett,particular,Fashion,1,5681.49,5509.93,Card
A10351,03/01/2026,C2446,Samantha Meyer,see,Electronics,5,3924.82,18198.78,Card
A10352,07/01/2026,C6245,Brittany Thomas,budget,Fashion,2,41824.83,72914.10,COD
A10353,27/01/2026,C5912,Anthony Jefferson,maintain,Electronics,3,40860.16,107959.80,COD
A10354,22/01/2026,C4020,Stephanie Martin,job,Fashion,3,23775.08,51410.90,COD
A10355,23/01/2026,C8636,Kelly Baxter,may,Electronics,1,26987.05,22191.81,UPI
A10356,01/01/2026,C1260,Michael Martinez,politics,Fashion,5,45382.34,192974.42,UPI
A10357,04/01/2026,C8065,Megan Johnson,actually,Home,5,38689.08,178099.75,Card
A10358,27/01/2026,C4355,Victoria Mitchell,machine,Fashion,4,24693.50,82044.04,UPI
A10359,30/01/2026,C3922,Mark Roberts,onto,Fashion,2,40659.74,75682.72,UPI
A10360,15/01/2026,C1296,Brian Williams,such,Fashion,1,39993.17,28476.17,NetBanking
A10361,08/02/2026,C7986,Kristen Castro,three,Fashion,3,30887.86,77986.44,NetBanking
A10362,25/01/2026,C7160,Nicholas Ewing,both,Fashion,1,9415.83,7629.00,NetBanking
A10363,23/01/2026,C5472,Anna Perry,lawyer,Fashion,2,19190.16,30824.48,Card
A10364,05/02/2026,C6024,Diane Little,man,Fashion,5,7870.66,29951.45,COD
A10365,15/01/2026,C5862,Christopher Reed,identify,Electronics,4,21438.77,75531.60,UPI
A10366,04/01/2026,C9085,Molly Everett,take,Fashion,3,17787.02,41237.31,Card
A10367,09/01/2026,C9899,Bobby Stone,turn,Home,4,23288.30,86681.19,COD
A10368,02/02/2026,C7148,Nicholas Andrews,plant,Electronics,1,26253.55,21059.24,COD
A10369,06/01/2026,C2123,Judy Hammond,again,Electronics,2,29383.37,58909.60,NetBanking
A10370,12/01/2026,C4225,Dawn Miller,purpose,Electronics,3,24574.76,60585.54,COD
A10371,05/01/2026,C6289,Dennis Grant,wife,Fashion,4,12115.45,44657.84,COD
A10372,14/01/2026,C3788,Jacqueline Long,star,Electronics,4,17164.69,54947.69,NetBanking
A10373,28/01/2026,C3993,Jacqueline Thomas,tonight,Electronics,2,23546.03,39593.01,NetBanking
A10374,25/01/2026,C8391,Amber Nguyen,too,Electronics,5,22971.82,95472.79,NetBanking
A10375,11/01/2026,C1640,Ronnie West,itself,Electronics,3,23867.94,53764.56,NetBanking
A10376,30/01/2026,C2828,Holly Shah,fish,Home,2,20610.22,31438.93,COD
A10377,20/01/2026,C6193,Amber Frazier,particular,Electronics,3,38282.56,111449.12,NetBanking
A10378,27/01/2026,C7215,Aaron Mason,wonder,Home,4,3559.46,13937.40,Card
A10379,10/02/2026,C3867,Joan Brown,discover,Home,1,22186.29,17406.98,UPI
A10380,04/01/2026,C6239,Maria Smith,shake,Electronics,3,46561.04,113233.49,Card
A10381,29/01/2026,C8819,Ashley Crawford,million,Fashion,4,23832.12,73482.32,NetBanking
A10382,26/01/2026,C7789,Matthew Ewing,lot,Fashion,3,47852.53,123571.83,UPI
A10383,10/02/2026,C8311,Aaron Beard,bill,Fashion,3,7141.64,16132.00,Card
A10384,03/01/2026,C3926,Terry King,probably,Fashion,3,6018.55,15038.70,NetBanking
A10385,07/01/2026,C4664,Donna King,discussion,Fashion,5,12948.10,55819.04,Card
A10386,19/01/2026,C1143,Rachel Brown,cup,Home,1,44445.56,31682.24,COD
A10387,12/01/2026,C4855,Kimberly Wilcox,process,Fashion,5,38832.64,139819.12,COD
A10388,04/02/2026,C7264,Mathew Hunter,similar,Home,4,30696.09,111757.09,Card
A10389,25/01/2026,C2682,David Mcbride,magazine,Home,5,22736.40,98994.76,UPI
A10390,02/01/2026,C6288,Sarah Harris,trade,Home,5,36753.39,161827.12,Card
A10391,27/01/2026,C8796,Michael Chen,apply,Fashion,2,30840.86,46352.90,NetBanking
A10392,19/01/2026,C5922,Janet Roth,level,Electronics,4,25767.61,91876.10,COD
A10393,15/01/2026,C2909,Dr. Charles Robinson II,beyond,Electronics,2,44209.45,75242.74,COD
A10394,12/01/2026,C4986,Joseph Jones,office,Fashion,1,37362.75,32213.40,UPI
A10395,08/01/2026,C3316,Brandi Rocha,next,Home,3,921.46,2468.71,Card
A10396,17/01/2026,C8453,Edward Torres,ground,Electronics,3,33612.62,90848.37,NetBanking
A10397,01/01/2026,C5061,Martin Bell,yeah,Fashion,4,5889.06,19372.90,Card
A10398,07/02/2026,C9111,Michael Sullivan,senior,Home,5,13793.90,64923.93,COD
A10399,10/01/2026,C6904,Jeffrey Cruz,future,Home,3,19326.60,51671.66,NetBanking
A10400,06/02/2026,C6829,Megan Brown,such,Home,4,5765.47,21077.83,Card
A10401,12/01/2026,C7062,Cheryl Jones,blood,Home,1,29467.79,20691.96,COD
A10402,26/01/2026,C3431,Allison Jones,be,Home,2,30237.97,43061.62,NetBanking
A10403,08/02/2026,C7624,Anthony Schwartz,speech,Fashion,3,45885.30,118473.86,UPI
A10404,04/01/2026,C7349,Susan Vargas,share,Electronics,1,3219.63,2971.50,COD
A10405,17/01/2026,C1799,Amy Cook,reach,Fashion,2,49853.13,72935.27,COD
A10406,04/01/2026,C1236,Matthew Smith,my,Fashion,5,40935.93,155602.05,NetBanking
A10407,01/02/2026,C2370,Amanda Reese,social,Fashion,1,44376.51,34278.32,UPI
A10408,18/01/2026,C3257,Alexa Gonzalez,early,Home,2,25214.55,37423.79,Card
A10409,07/01/2026,C6958,Shane Evans,card,Electronics,1,17489.78,13569.48,NetBanking
A10410,06/02/2026,C3587,Amy Lopez,off,Home,4,23292.81,84893.07,Card
A10411,29/01/2026,C1613,Elizabeth Miller,goal,Electronics,5,15533.23,71492.84,COD
A10412,10/02/2026,C3519,Ronald Adams,concern,Home,5,34472.88,136303.42,Card
A10413,30/01/2026,C6111,Jacqueline Dalton,big,Fashion,5,45313.19,174603.08,Card
A10414,10/01/2026,C2030,Andrea Graham,most,Fashion,4,4107.76,13178.32,COD
A10415,06/02/2026,C7951,Omar Nelson,theory,Home,4,10114.41,30365.00,COD
A10416,28/01/2026,C6425,Christine Brooks,see,Fashion,3,35599.32,82288.17,Card
A10417,24/01/2026,C6901,Alexandra Rogers,late,Electronics,2,5319.74,9642.90,Card
A10418,11/01/2026,C6369,Dr. Michael Ibarra,low,Electronics,4,5583.01,20135.50,NetBanking
A10419,14/01/2026,C4510,Sherry Allen,job,Fashion,2,36618.61,61593.17,COD
A10420,26/01/2026,C7386,Jeffrey Gordon,write,Electronics,1,12796.75,11216.96,Card
A10421,09/01/2026,C9121,Ashley Conway,bit,Home,2,28936.05,54536.11,NetBanking
A10422,10/02/2026,C9568,Justin Fields,if,Electronics,3,33362.49,74205.05,UPI
A10423,31/01/2026,C2964,Michelle Bird,student,Fashion,2,2027.25,3131.33,COD
A10424,16/01/2026,C4418,Jillian Myers,stuff,Fashion,4,48580.82,159401.45,UPI
A10425,10/02/2026,C4738,Joshua Brown,somebody,Home,1,35730.96,27903.40,Card
A10426,16/01/2026,C4075,Frank Walker,court,Electronics,3,46357.63,134942.77,Card
A10427,18/01/2026,C6543,Matthew Hayes,see,Electronics,5,44019.11,207025.01,UPI
A10428,03/01/2026,C8502,Andrea Williams,house,Electronics,2,23311.55,35064.54,UPI
A10429,24/01/2026,C6895,Alison David,marriage,Fashion,5,32103.87,155780.87,COD
A10430,22/01/2026,C3410,Emily Peterson,property,Home,2,42498.62,64686.93,UPI
A10431,03/02/2026,C2726,Yolanda Rogers,partner,Home,4,13848.34,43353.04,UPI
A10432,27/01/2026,C5175,Sara Giles,general,Fashion,1,26860.14,21903.46,NetBanking
A10433,08/01/2026,C2372,Taylor Morris,heavy,Electronics,2,1266.25,2562.66,Card
A10434,11/01/2026,C7071,Casey Martinez,growth,Electronics,5,8743.30,38956.68,UPI
A10435,10/01/2026,C4882,Daniel Mills,phone,Electronics,2,1865.13,3451.59,UPI
A10436,14/01/2026,C8186,Patrick Mack PhD,director,Home,1,15458.20,15287.62,NetBanking
A10437,04/02/2026,C6166,Joseph Kim,hot,Fashion,3,40811.32,112766.26,COD
A10438,06/02/2026,C9482,Gregory Turner,finish,Home,2,41260.26,74389.05,NetBanking
A10439,23/01/2026,C5453,Patrick Lutz,system,Home,3,4074.76,10317.16,UPI
A10440,30/01/2026,C2396,Jason Ward,wall,Home,4,1128.45,4123.19,Card
A10441,19/01/2026,C5255,Christopher Hunter,weight,Home,2,10310.70,15187.49,COD
A10442,14/01/2026,C3586,Christopher Chandler,size,Home,4,38018.96,112589.22,COD
A10443,08/02/2026,C5556,John Parsons,Democrat,Home,3,43025.23,94326.37,UPI
A10444,03/02/2026,C1157,David Henson,town,Electronics,2,16111.15,30365.17,Card
A10445,05/01/2026,C3068,Kimberly Thomas,over,Home,5,37700.26,160301.98,Card
A10446,06/01/2026,C3789,William Mendez,understand,Electronics,1,14534.63,11024.49,Card
A10447,30/01/2026,C3234,Sara Riley,town,Home,4,26180.92,76591.16,NetBanking
A10448,07/01/2026,C2556,Kathryn Griffin,million,Electronics,4,378.68,1537.91,NetBanking
A10449,24/01/2026,C2001,Austin Wilson,south,Electronics,5,39090.15,191662.98,NetBanking
A10450,05/01/2026,C5531,Matthew Bennett,who,Electronics,3,36592.75,91259.75,COD
A10451,08/01/2026,C2131,Christopher Mitchell,evidence,Home,4,22088.34,74270.82,COD
A10452,10/02/2026,C1745,Stephanie Craig,daughter,Fashion,2,13151.15,18724.81,UPI
A10453,17/01/2026,C3987,Jesus Logan,single,Home,2,20857.82,39665.70,Card
A10454,17/01/2026,C8182,Kathleen Meadows,mouth,Fashion,4,13205.37,37578.38,Card
A10455,10/02/2026,C2185,Leslie Bailey,effort,Electronics,5,47039.39,218784.86,COD
A10456,10/01/2026,C2586,Danny Richards,mouth,Fashion,5,16166.93,74483.81,NetBanking
A10457,08/01/2026,C7111,Mark Hernandez,human,Fashion,2,5609.49,9445.89,COD
A10458,26/01/2026,C4889,Chelsea Jackson,owner,Electronics,4,16683.83,59518.32,NetBanking
A10459,10/01/2026,C2638,Jeffrey Dougherty,fine,Home,4,9083.08,33092.27,COD
A10460,04/02/2026,C6665,Tina Ashley,security,Home,1,32933.45,29429.33,COD
A10461,19/01/2026,C1647,Sarah White,race,Home,2,12983.80,25728.69,NetBanking
A10462,03/02/2026,C8969,Michael Craig,experience,Electronics,2,48785.78,85958.79,UPI
A10463,06/01/2026,C5040,Tammy Norris,yard,Fashion,3,9489.57,27641.29,Card
A10464,03/02/2026,C7085,Jason Salinas,speak,Home,5,16545.02,76205.97,NetBanking
A10465,04/01/2026,C6187,Melissa Nelson,but,Fashion,1,3542.15,2657.56,Card
A10466,15/01/2026,C2321,Daniel Smith,during,Electronics,2,25366.69,46744.18,NetBanking
A10467,26/01/2026,C8031,Sara Harris,yet,Fashion,1,19622.38,18504.44,COD
A10468,29/01/2026,C3591,Brittany Bryant,community,Fashion,1,8055.42,5930.08,COD
A10469,30/01/2026,C6920,Dennis Fisher,room,Electronics,4,46324.76,168706.96,NetBanking
A10470,30/01/2026,C7386,Erica Bailey,senior,Home,5,23669.81,95931.05,NetBanking
A10471,11/01/2026,C8880,Jack Stafford,affect,Fashion,2,16614.65,23691.91,UPI
A10472,08/02/2026,C5879,Audrey Tate,western,Electronics,4,29710.57,116544.59,Card
A10473,15/01/2026,C5899,Mr. Ronald George,upon,Electronics,3,12481.87,30425.99,UPI
A10474,12/01/2026,C6028,Timothy Klein,art,Fashion,1,46234.18,41636.71,UPI
A10475,11/01/2026,C4549,Alison Duran,case,Electronics,5,49083.28,216025.94,UPI
A10476,15/01/2026,C1104,Morgan Stewart,car,Home,1,20932.21,18567.79,Card
A10477,29/01/2026,C2777,Christina Mayer,fine,Home,4,30662.36,108034.03,UPI
A10478,01/02/2026,C9395,Nathan Oneal,step,Fashion,4,9775.07,27443.31,Card
A10479,05/01/2026,C9256,Tanya Thompson,audience,Fashion,2,36683.93,51382.74,Card
A10480,20/01/2026,C2949,Crystal Garza,with,Home,2,1528.78,2396.40,NetBanking
A10481,10/02/2026,C8215,Jeffery Nichols,owner,Home,1,7161.42,5329.20,NetBanking
A10482,14/01/2026,C8880,Richard Sanchez,star,Electronics,4,46967.40,133519.94,UPI
A10483,15/01/2026,C9045,Beverly Melendez,for,Electronics,4,20050.08,73051.54,UPI
A10484,28/01/2026,C7582,Laura Johnson,plan,Fashion,4,39760.11,151146.50,COD
A10485,12/01/2026,C2921,Sarah Gaines,study,Home,5,21044.99,93758.73,NetBanking
A10486,28/01/2026,C6431,Logan Fletcher,base,Home,3,29448.04,66394.91,NetBanking
A10487,18/01/2026,C5714,Patrick Davis DVM,might,Home,4,18100.08,51528.24,NetBanking
A10488,09/01/2026,C8753,Ronald Owen,difference,Fashion,1,31553.47,23099.40,Card
A10489,27/01/2026,C4366,William Gordon,rule,Fashion,5,45543.65,205056.35,UPI
A10490,03/02/2026,C8004,Kristina Morrison,read,Fashion,2,45642.85,74875.45,COD
A10491,18/01/2026,C8089,Brandon Oconnor,reveal,Fashion,2,24995.25,49595.36,COD
A10492,08/02/2026,C2957,Carrie Bush,probably,Fashion,3,30567.04,91766.95,COD
A10493,02/02/2026,C8861,Sharon George,second,Home,1,7870.13,5739.75,NetBanking
A10494,21/01/2026,C1154,Daniel Davis,admit,Fashion,3,3730.91,10093.76,UPI
A10495,29/01/2026,C8419,Benjamin Lutz,small,Home,5,14918.18,59759.42,Card
A10496,07/01/2026,C4431,Dr. Robert Beltran DVM,listen,Home,1,17808.74,13769.10,NetBanking
A10497,22/01/2026,C8039,Jared Bowen,degree,Home,3,38078.47,88029.97,COD
A10498,18/01/2026,C8785,Thomas Peterson,explain,Home,2,38700.13,67481.18,NetBanking
A10499,24/01/2026,C2596,Johnny Maynard,set,Fashion,4,27249.01,78584.70,UPI
A10500,05/02/2026,C5683,Calvin Sanchez,doctor,Electronics,1,45517.32,33285.34,COD
A10501,24/01/2026,C8077,Pamela Ochoa,outside,Electronics,5,14487.47,55912.22,UPI
A10502,30/01/2026,C9112,Gabriel Church,talk,Electronics,1,21446.12,18121.89,Card
A10503,08/02/2026,C4163,Ronald Morris,themselves,Fashion,2,8673.25,13047.42,NetBanking
A10504,08/02/2026,C3370,Melissa Clayton,woman,Electronics,1,5290.59,3864.64,UPI
A10505,15/01/2026,C8581,Sabrina Butler,those,Electronics,4,11849.68,41301.94,COD
A10506,06/02/2026,C4740,Selena Lewis,center,Electronics,2,17303.31,25634.97,Card
A10507,08/02/2026,C7971,Kevin Benson,because,Home,2,735.39,1385.29,UPI
A10508,10/01/2026,C1181,Christina Meyer,letter,Home,4,6548.14,19229.38,COD
A10509,02/02/2026,C6965,Tracy Gill,understand,Home,2,4817.94,9435.54,Card
A10510,04/02/2026,C9864,Melissa Watson,area,Home,3,30141.87,77833.34,COD
A10511,04/01/2026,C5168,Natasha Gomez,various,Electronics,4,2966.80,10129.37,UPI
A10512,31/01/2026,C6583,Mr. Derek Mcdonald MD,put,Fashion,3,2552.64,6570.42,Card
A10513,13/01/2026,C2257,Cassie Hinton,suffer,Home,5,41520.51,172376.68,NetBanking
A10514,15/01/2026,C2614,Stacy Foster,arm,Home,3,46599.88,120253.17,COD
A10515,26/01/2026,C2997,Ronald Davis,throughout,Home,5,20068.81,82375.56,UPI
A10516,08/02/2026,C9212,Eddie Baker,artist,Fashion,4,49245.03,163611.95,Card
A10517,02/02/2026,C7788,Tracy Brewer,town,Home,4,44411.97,152867.31,COD
A10518,03/02/2026,C6224,Lynn Williams,market,Electronics,2,47677.65,87860.15,UPI
A10519,05/01/2026,C5735,Aaron Evans,west,Home,1,3790.80,3795.11,UPI
A10520,27/01/2026,C8191,Gabriel Gray,run,Home,5,41766.55,200616.21,NetBanking
A10521,17/01/2026,C1914,Mrs. Denise Bush DVM,shoulder,Fashion,4,20958.88,67163.62,Card
A10522,06/01/2026,C3457,Emma Harris,its,Electronics,3,25637.76,56944.94,COD
A10523,04/01/2026,C6958,Christopher Clay,simple,Fashion,5,16200.55,60844.10,UPI
A10524,26/01/2026,C7242,Jeremy Jennings,view,Electronics,1,17168.71,12553.45,NetBanking
A10525,15/01/2026,C8360,Tyler Love,break,Electronics,1,33707.10,33447.95,Card
A10526,02/02/2026,C3625,Mark Taylor,free,Fashion,1,7110.77,5237.85,NetBanking
A10527,04/02/2026,C6172,Kathleen Alexander,require,Home,1,47462.37,46078.34,UPI
A10528,02/02/2026,C4074,Tracey Schmidt,cover,Fashion,4,4181.74,12611.00,NetBanking
A10529,02/01/2026,C3967,Stephanie Fischer,approach,Fashion,4,12643.33,49083.80,NetBanking
A10530,08/01/2026,C2333,Ruth James,against,Home,2,37408.94,66692.92,UPI
A10531,27/01/2026,C6960,Zachary Jackson,medical,Fashion,3,38427.83,85421.34,Card
A10532,02/02/2026,C9187,Kari Johnson,discover,Electronics,2,49741.17,95567.14,UPI
A10533,09/01/2026,C8027,John Davis,trade,Fashion,2,15673.62,30183.76,Card
A10534,03/01/2026,C6803,Jessica Ross,perhaps,Electronics,1,17531.29,16074.89,COD
A10535,20/01/2026,C9308,Stephen Meyers,population,Fashion,1,43650.73,35404.07,UPI
A10536,28/01/2026,C6438,Miguel Rogers,worry,Electronics,5,4296.57,19679.34,COD
A10537,11/01/2026,C9460,Tamara Jackson,fill,Fashion,3,46285.93,115339.37,NetBanking
A10538,28/01/2026,C5288,Mr. Scott Ward,actually,Electronics,5,6595.66,29784.23,Card
A10539,05/01/2026,C2106,Ernest Brown,imagine,Electronics,4,30008.41,90050.94,UPI
A10540,24/01/2026,C4898,Randy Wilcox,which,Home,3,14270.15,30943.34,COD
A10541,08/01/2026,C4173,Juan Craig,listen,Fashion,5,30943.61,151756.71,COD
A10542,27/01/2026,C3776,Ashley Cobb,every,Fashion,3,35088.82,76933.82,UPI
A10543,03/02/2026,C1132,Joanne Roberts,responsibility,Electronics,2,31449.29,58606.17,COD
A10544,06/02/2026,C1542,Michael Smith,wear,Home,2,47833.33,69942.63,COD
A10545,03/02/2026,C1790,Michelle Berry,look,Home,5,12868.14,62453.52,NetBanking
A10546,31/01/2026,C2632,Cheryl Schmidt,describe,Electronics,1,25899.95,24168.69,NetBanking
A10547,05/02/2026,C2575,Nicholas Small,necessary,Home,2,20628.17,36393.43,UPI
A10548,13/01/2026,C3415,Patricia Tyler,news,Home,3,4973.21,15034.73,Card
A10549,29/01/2026,C9584,Lauren Thompson,peace,Fashion,1,35814.39,29394.10,UPI
A10550,06/01/2026,C9103,Christopher Lawrence,technology,Electronics,2,40212.72,72420.45,COD
A10551,05/01/2026,C9604,Megan Vasquez,education,Home,1,11895.89,12013.27,Card
A10552,01/02/2026,C5001,Charles Long,radio,Fashion,1,36289.88,33475.72,COD
A10553,08/01/2026,C7160,Felicia Brown,teacher,Fashion,2,41696.40,62621.38,COD
A10554,06/01/2026,C3381,Kimberly Bishop,although,Electronics,2,1618.09,3186.32,UPI
A10555,06/02/2026,C1200,Gregory Wilkerson,even,Electronics,1,4451.60,3785.47,Card
A10556,22/01/2026,C7838,Martin Glenn,must,Fashion,2,6523.23,11399.71,NetBanking
A10557,12/01/2026,C2629,Peggy Benson,else,Electronics,2,4287.15,7138.60,NetBanking
A10558,26/01/2026,C4091,Reginald Taylor,focus,Home,1,30489.55,28120.84,UPI
A10559,10/01/2026,C9721,Omar Ortiz,ten,Home,5,38848.55,178746.03,COD
A10560,07/01/2026,C3622,Angela Harris,break,Fashion,3,22752.87,64209.18,COD
A10561,11/01/2026,C4222,Walter Glover,despite,Fashion,1,14156.56,10455.11,UPI
A10562,25/01/2026,C7445,Brittany Hill,note,Electronics,3,7443.43,20859.35,Card
A10563,03/02/2026,C7714,Jennifer Baker,idea,Fashion,5,3409.95,14403.12,COD
A10564,09/02/2026,C6315,Amanda Smith,news,Home,4,2874.53,11213.20,UPI
A10565,31/01/2026,C9829,Zachary Ferguson,any,Electronics,4,24948.68,72944.41,NetBanking
A10566,31/01/2026,C8138,Adam Beck,necessary,Fashion,1,35827.10,25496.54,UPI
A10567,06/01/2026,C8269,Ryan Robinson,better,Electronics,4,47927.49,184139.08,Card
